REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2021,Daylight Petroleum LLC (Pintail Acquisition),1010164,1221 McKinney St. Suite 2875,30.475434,-93.494409,Houston,,TX,77010,PINTAIL OIL & GAS (100%),57507,W
2021,Dayton Avenue Substation,1000448,2300 PULLMAN ST,42.0269,-93.5828,AMES,Story,IA,50010,CITY OF AMES (100%),1459,"C,D"
2021,De Moss Petrie Generating Station,1007187,2501 N FLOWING WELLS ROAD,32.2511,-110.9889,TUCSON,Pima,AZ,85705,UNS ENERGY CORP (100%),856,D
2021,De Pere Energy Center,1001295,112 N 5TH ST,44.4489,-88.0731,DE PERE,Brown,WI,54115,WEC Energy Group Inc (100%),109737,"C,D"
2021,DeBary Power Plant,1001014,176 WEST HIGHBANKS RD,28.9047,-81.3319,DEBARY,Volusia,FL,32713,DUKE ENERGY CORP (100%),127526,"C,D"
2021,Deadwood Cryo Plant,1010634,"31.952174, -101.484553",31.80809,-101.55907,Garden City,GLASSCOCK COUNTY,TX,79739,ENLINK MIDSTREAM LLC (100%),53553,"C,W"
2021,Dearborn Industrial Generation,1006695,2400 MILLER ROAD,42.3026,-83.154,DEARBORN,Wayne,MI,48121,CMS ENERGY CORP (100%),2972594,"C,D"
2021,Decatur County Solid Waste Facility,1011663,104 Mine Loop Road,30.749082,-84.4838,Attapulgus,DECATUR COUNTY,GA,39815,DECATUR COUNTY BOARD OF COMMISSIONERS (100%),69786,HH
2021,Decatur Energy Center,1006705,2024 HIGHWAY 20 WEST,34.6292,-87.0214,DECATUR,Morgan,AL,35601,Capital Power Investments LLC (100%),707800,D
2021,Decatur-Morgan County Regional MSW Landfill,1010661,500 Landfill Drive,34.625853,-87.100856,Trinty,MORGAN COUNTY,AL,35673,CITY OF DECATUR & MORGAN COUNTY (100%),169498,HH
2021,Decker Creek,1006650,8003 DECKER LN,30.3036,-97.6128,AUSTIN,Travis,TX,78724,AUSTIN ENERGY CORP (100%),450218,"C,D"
2021,Decordova,1007501,4950 POWER PLANT COURT,32.4033,-97.6986,GRANBURY,Hood,TX,76048,Vistra Corp (100%),44388,C
2021,Decordova Compressor Station,1012969,9110 Nubbin Ridge Court,32.33175,-97.7433,Granbury,HOOD COUNTY,TX,76048,ENTERPRISE PRODUCTS PARTNERS LP (100%),40316,"C,W"
2021,Dededo Combustion Turbine Generating Facility,1013328,"10122-10-1 & 10122-13-1, Route 1",13.516089,144.851667,Dededo,GUAM,GU,96929,GUAM POWER AUTHORITY (100%),70153,C
2021,Deep Mine 41,1009821,5703 Crutchfield Drive,36.970042,-82.604399,Norton,WISE COUNTY,VA,24273,ALPHA METALLURGICAL RESOURCES INC (90%); ALPHA METALLURGICAL RESOURCES INC (10%),1056297,FF
2021,Deer Creek Station,1005589,2615 484th Ave.,44.3961,-96.5333,Elkton,Brookings,SD,57026,BASIN ELECTRIC POWER COOPERATIVE (100%),261715,D
2021,Deer Park Energy Center,1000825,5665 HIGHWAY 225,29.7153,-95.1361,DEER PARK,Harris,TX,77536,VOLT PARENT LP (100%),3971626,D
2021,Deer Run Mine,1011516,"12051 N 9th Avenue, P.O. Box 457",39.129589,-89.471009,Hillsboro,MONTGOMERY COUNTY,IL,62049,FORESIGHT RESERVES LP (100%),36661,FF
2021,Deerhaven,1001495,10001 NW 13TH ST,29.7586,-82.3883,GAINESVILLE,Alachua,FL,32653,CITY OF GAINESVILLE (100%),741730,"C,D"
2021,Deerhaven Renewable,1011204,11201 NW 13th Street,29.7586,-82.3883,Gainesville,ALACHUA COUNTY,FL,32653,CITY OF GAINESVILLE (100%),13562,D
2021,Defiance Casting Operations (0320010001),1001755,26427 STATE ROUTE 281 EAST,41.28247,-84.3127,DEFIANCE,DEFIANCE COUNTY,OH,43512,GENERAL MOTORS CO (100%),26730,C
2021,Del Rio Compressor Station,1014089,425 Red Bluff Road,29.806643,-100.811159,Del Rio,VAL VERDE COUNTY,TX,77840,"WWM Operating, LLC (100%)",34915,"C,W"
2021,Delaware Basin Gas Plant,1012519,1220 Conty Road 101,31.2407567,-103.065333,Coyanosa,,TX,79730,ENTERPRISE PRODUCTS PARTNERS LP (50%); OCCIDENTAL PETROLEUM CORP (50%),30337,"C,PP,UU,W"
2021,Delaware City Refinery,1007322,4550 WRANGLE HILL ROAD,39.5936,-75.6337,DELAWARE CITY,New Castle,DE,19706,PBF ENERGY INC (100%),3306960,"C,D,MM,PP,Y"
2021,"Delaware G&P, LLC G&B 430 - Permian Basin",1012810,"2501 Cedar Springs Road, Suite 100",32.79866,-96.80541,Dallas,DALLAS COUNTY,TX,75201,ENLINK MIDSTREAM LLC (100%),140736,W
2021,Delaware Valley Resource Recovery Facility,1006038,10 HIGHLAND AVENUE,39.8275,-75.38728,CHESTER,DELAWARE COUNTY,PA,19013,COVANTA HOLDING CORP (100%),383033,C
2021,"Delek Refining, Ltd",1006444,1702 East Commerce St,32.362643,-95.280179,Tyler,SMITH COUNTY,TX,75702,DELEK US HOLDINGS INC (100%),464643,"C,MM,Y"
2021,Delhi (SESH) Compressor Station,1004995,7281 Hwy 17,32.410055,-91.492005,Delhi,RICHLAND PARISH,LA,71232,ENBRIDGE (US) INC (50%); ENERGY TRANSFER LP (50%),116056,"C,W"
2021,Delhi NGL Plant,1013067,481 Hwy 609,32.444618,-91.591926,Delhi,RICHLAND PARISH,LA,71232,DENBURY INC (100%),113320,"C,W"
2021,Dell Power Plant,1000794,301 E STATE HIGHWAY 18,35.8619,-90.0253,DELL,Mississippi,AR,72426,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),1271960,"C,D"
2021,Delmarva Power & Light - Gas Delivery,1003285,"630 Martin Luther King Jr., Blvd.",39.740363,-75.558513,Wilmington,NEW CASTLE COUNTY,DE,19801,EXELON CORP (100%),23431,"NN,W"
2021,Delmont,1006109,160 Adele Lane Off Hwy 66 N,40.382251,-79.549157,Greensburg,WESTMORELAND COUNTY,PA,15601,Enbridge (US) Inc (100%),34213,"C,W"
2021,Delray,1000674,6911 W JEFFERSON AVE,42.2947,-83.1019,DETROIT,Wayne,MI,48209,DTE ENERGY CO (100%),15693,D
2021,Delta Air Lines Inc.- Atlanta Operations,1005211,1020 Delta Blvd,33.656807,-84.423124,Atlanta,FULTON COUNTY,GA,30354,DELTA AIR LINES INC (100%),39857,C
2021,"Delta Energy Center, LLC",1001263,1200 ARCY LANE,38.0167,-121.8439,PITTSBURG,Contra Costa,CA,94565,VOLT PARENT LP (100%),1717242,D
2021,Deltech Monomers OpCo,1002789,11911 SCENIC HIGHWAY,30.553364,-91.202428,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,DELTECH LLC (100%),86286,C
2021,Denbury Onshore LLC 210 Mid-Gulf Coast Gathering,1012755,"5851 Legacy Circle, Suite 1200",33.08074,-96.82162,Plano,COLLIN COUNTY,TX,75024,DENBURY INC (100%),109884,W
2021,Denbury Onshore LLC 220 Gulf Coast Gathering,1012718,"5851 Legacy Circle, Suite 1200",33.08074,-96.82162,Plano,COLLIN COUNTY,TX,75024,DENBURY INC (100%),169585,W
2021,Denbury Onshore LLC 230 Arkla Gathering,1012727,"5851 Legacy Circle, Suite 1200",33.08074,-96.82162,Plano,COLLIN COUNTY,TX,75024,DENBURY INC (100%),46273,W
2021,Denbury Onshore LLC 395 Williston Gathering,1012759,"5851 Legacy Circle, Suite 1200",33.08074,-96.82162,Plano,COLLIN COUNTY,TX,75024,DENBURY INC (100%),112338,W
2021,Denbury Onshore LLC 515 Powder River Gathering,1012763,"5851 Legacy Circle, Suite 1200",33.08074,-96.82162,Plano,COLLIN COUNTY,TX,75024,DENBURY INC (100%),40528,W
2021,Denbury Onshore LLC 530 Wind River GB,1013748,"5851 Legacy Circle, Suite 1200",35.46716,-97.517745,Plano,,TX,75024,DENBURY INC (100%),79186,W
2021,Denton Energy Center,1013173,8161 Jim Christal Rd.,33.221006,-97.215656,Denton,DENTON COUNTY,TX,76207,CITY OF DENTON (100%),118044,C
2021,Denver Basin - AAPG Province 540,1008202,1099 18th St. #1800,39.74933,-104.99275,Denver,,CO,80202,OCCIDENTAL PETROLEUM CORP (100%),161731,W
2021,Denver Basin - G&B - AAPG Province 540,1012286,1099 18th St. #1800,39.74933,-104.99275,Denver,DENVER COUNTY,CO,80202,WESTERN MIDSTREAM PARTNERS LP (100%),540481,W
2021,Denver Regional North Landfill,1007700,1441 Weld County Rd 6,40.024535,-105.027726,Erie,WELD COUNTY,CO,80516,REPUBLIC SERVICES INC (100%),702,HH
2021,Desert Basin Generating Station,1001329,1872 N BURRIS RD,32.9042,-111.7889,CASA GRANDE,Pinal,AZ,85222,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (100%),793835,D
2021,Desert Star Energy Center,1001306,701 El Dorado Valley Drive,35.7867,-114.9928,Boulder City,Clark,NV,89005,SEMPRA ENERGY (100%),415492,D
2021,"Devro, Inc",1011309,785 Old Swamp Rd,33.81028,-80.921,Swansea,CALHOUN COUNTY,SC,29160,DEVRO INC (100%),7814,C
2021,Diageo USVI,1010700,#1 Estate Annaberg and Shannon Grove,17.714908,-64.776133,Kingshill,,VI,850,DIAGEO USVI INC (100%),37869,"C,II"
2021,Diamond Cryo,1013544,1964 CR 2903,31.00388,-103.754971,Balmorhea,,TX,79718,APA CORP (100%),188350,"C,W"
2021,"Diamond Shamrock Refining Company, L.P.",1007936,6701 FM 119,35.951944,-101.873889,SUNRAY,MOORE COUNTY,TX,79086,VALERO ENERGY CORP (100%),1397067,"C,MM,P,Y"
2021,Diamondback E&P LLC,1009434,500 West Texas Suite 1200,31.99844,-102.08054,Midland,,TX,79701,DIAMONDBACK ENERGY INC (100%),1252665,W
2021,Dickerson,1000650,21200 MARTINSBURG ROAD,39.2086,-77.4644,DICKERSON,Montgomery,MD,20842,GENON ENERGY INC (100%),126667,"C,D"
2021,Dighton,1001294,1450 SOMERSET AVE,41.8312,-71.1239,DIGHTON,Bristol,MA,2715,JERA ENERGY AMERICA LLC (50%); STARWOOD CAPITAL GROUP LLC (50%),110191,D
2021,Dilley Treating Facility,1008412,"28.596, -99.362",28.461253,-99.10135,Cotulla,LA SALLE COUNTY,TX,78014,THE WILLIAMS COS INC (100%),38772,"C,PP,UU,W"
2021,Diodes US Manufacturing Incorporated,1009581,333 Western Avenue,43.640687,-70.325903,South Portland,CUMBERLAND COUNTY,ME,4106,FAIRCHILD SEMICONDUCTOR CORP (100%),27819,"C,I"
2021,Discovery Natural Resources LLC - 430 Permian Basin,1010294,"410 17th Street, Suite 900",39.74431,-104.98858,Denver,,CO,80202,FMR LLC (100%),132282,W
2021,Disposal and Recycling Services of Lunenburg,1013659,45 Landfill Rd,36.924504,-78.24528,Lunenburg,LUNENBURG COUNTY,VA,23952,MERIDIAN WASTE VIRGINIA (100%),79500,HH
2021,"Divide Creek Gathering System, LLC",1012464,2322 Divide Creek Rd,39.4967167,-107.6452085,Silt,,CO,81652,DIVIDE CREEK GATHERING SYSTEM LLC (100%),28006,W
2021,Dixie Chemical Company,1005947,10601 Bay Area Blvd,29.612017,-95.050481,Pasadena,HARRIS COUNTY,TX,77507,GLENCOE CAPITAL (100%),44285,C
2021,Dixon Springs,1010664,120 J.D. Hood Lane,36.363596,-86.073483,Hartsville,TROUSDALE COUNTY,TN,37074,Enbridge (US) Inc (100%),16514,"C,W"
2021,Dogwood Energy Facility,1001351,25111 E 175TH ST,38.7931,-94.3006,PLEASANT HILL,Cass,MO,64080,"Dogwood Power Management, LLC (100%)",704501,D
2021,Dolet Hills Power Station,1001416,963 POWER PLANT RD,32.0306,-93.5692,MANSFIELD,De Soto,LA,71052,AMERICAN ELECTRIC POWER CO INC (50%); CLECO CORPORATE HOLDINGS LLC (50%),1283864,D
2021,Dollarhide Gas Plant,1009054,,32.14444,-103.054,Andrews,Andrews,TX,79714,CHEVRON CORP (51.55%); PERMIAN BASIN LP (48.2%),64317,"C,W"
2021,Dolly Varden Platform,1001940,,60.80718265,-151.6351154,Anchorage,KENAI PENINSULA,AK,99503,HILCORP ENERGY CO (100%),37435,"C,W"
2021,Dominion Energy Ohio - Appalachian Basin (Gath),1012142,1201 East 55th St.,41.52712,-81.652,Cleveland,CUYAHOGA COUNTY,OH,44103,DOMINION ENERGY INC (100%),88658,W
2021,Dominion Energy Ohio - Appalachian Basin Eastern Overthrust (Gath),1014503,1201 East 55th Street,41.52712,-81.652,Cleveland,CUYAHOGA COUNTY,OH,44103,DOMINION ENERGY INC (100%),31952,W
2021,Dominion Energy Ohio - Chippewa Station (Stor),1010623,17045 Galehouse Rd,40.94229,-81.68192,Doylestown,WAYNE COUNTY,OH,44230,DOMINION ENERGY INC (100%),27057,"C,W"
2021,Dominion Energy Ohio - Robinson Station (Stor),1003458,5433 WEST BOULEVARD,40.86417,-81.465,CANTON,STARK COUNTY,OH,44718,DOMINION ENERGY INC (100%),16679,"C,W"
2021,Dominion Energy Ohio - Switzerland Station (Tran),1012141,52255 Township Road 964,39.834,-80.87397,Powhatan Point,MONROE COUNTY,OH,43942,DOMINION ENERGY INC (100%),37975,"C,W"
2021,Dominion Energy Ohio - The East Ohio Gas Co (Dist) (Ohio),1004703,1201 EAST 55TH STREET,41.52706,-81.65199,CLEVELAND,CUYAHOGA COUNTY,OH,44103,DOMINION ENERGY INC (100%),574629,"NN,W"
2021,Dominion Energy Ohio - Transmission Pipelines (TPL),1013773,1201 East 55th Street,41.52712,-81.652,Cleveland,CUYAHOGA COUNTY,OH,44103,DOMINION ENERGY INC (100%),1642,W
2021,Dominion Energy Questar Gas Company (Dist) (Utah),1004977,1140 WEST 200 SOUTH,40.76498,-111.92547,SALT LAKE CITY,SALT LAKE COUNTY,UT,84101,DOMINION ENERGY INC (100%),95982,"NN,W"
2021,Dominion Energy Questar Gas Company (Dist) (Wyoming),1006379,1140 WEST 200 SOUTH,40.76498,-111.92547,SALT LAKE CITY,SALT LAKE COUNTY,UT,84101,DOMINION ENERGY INC (100%),3004,"NN,W"
2021,Dominion Energy Wexpro - Central Western Overthrust (Prod),1008170,1140 West 200 South,40.76497,-111.92439,Salt Lake City,,UT,84101,DOMINION ENERGY INC (100%),86857,W
2021,Dominion Energy Wexpro - Green River Basin (Gath),1012486,1140 West 200 South,40.76497,-111.92439,Salt Lake City,SALT LAKE COUNTY,UT,84101,DOMINION ENERGY INC (100%),72519,W
2021,Dominion Energy Wexpro - Green River Basin (Prod),1008590,1140 West 200 South,40.76497,-111.92439,Salt Lake City,,UT,84101,DOMINION ENERGY INC (100%),269460,W
2021,Domtar Paper Company LLC - Plymouth,1000229,NC HWY 149 N,35.8628,-76.7831,PLYMOUTH,Martin,NC,27962,DOMTAR CORP (100%),170370,"AA,C,TT"
2021,"Domtar Paper Company, LLC",1005706,100 CENTER ST,41.4908,-78.6767,JOHNSONBURG,Elk,PA,15845,DOMTAR CORP (100%),198585,"AA,C"
2021,Donald Von Raesfeld,1000310,850 DUANE AVE,37.3767,-121.9508,SANTA CLARA,Santa Clara,CA,95054,CITY OF SANTA CLARA CA (100%),340474,D
2021,Doswell Limited Partnership,1001259,10098 OLD RIDGE ROAD,37.8181,-77.4478,ASHLAND,Hanover,VA,23005,LS POWER EQUITY PARTNERS LP (100%),2285389,"C,D"
2021,Dougherty County - Fleming/Gaissert Rd Landfill,1003887,900 Gaissert Road,31.5357,-84.0244,Albany,DOUGHERTY COUNTY,GA,31705,COUNTY OF DOUGHERTY (100%),101205,HH
2021,Douglas Gas Plant,1002377,252 Highway 59 North,42.790735,-105.356641,Douglas,CONVERSE COUNTY,WY,82633,TALLGRASS DEVELOPMENT LP (100%),48431,"C,NN,W"
2021,Dow Corning Corporation - Midland Site,1002166,3901 S. Saginaw Rd.,43.58891,-84.20784,Midland,MIDLAND COUNTY,MI,48686,DOW INC (100%),40169,C
2021,Doyle Energy Facility,1005702,1318 GRATIS ROAD,33.8376,-83.6996,MONROE,Walton,GA,30656,OGLETHORPE POWER CORP (100%),39718,"C,D"
2021,Drake Cement,1001689,5001 E. Drake Rd.,34.98533,-112.37044,Paulden,YAVAPAI COUNTY,AZ,86334,DRAKE CEMENT LLC (100%),456824,H
2021,Dresden Energy Facility,1010575,9595 McGlade School Road,40.09399,-82.02394,Dresden,MUSKINGUM COUNTY,OH,43821,AMERICAN ELECTRIC POWER CO INC (100%),1508519,"C,D"
2021,Driver/Johnson Gas Plant,1010780,"31.7371, 101.7987",31.502598,-101.911987,MIDKIFF,UPTON COUNTY,TX,79755,TARGA RESOURCES CORP (73%); PIONEER NATURAL RESOURCES CO (27%),126987,"C,W"
2021,Dry Creek Landfill,1005652,5500 Highway 140,42.441635,-122.751428,White City,JACKSON COUNTY,OR,97503,ROGUE VALLEY PROPERTIES INC (100%),53990,"C,HH"
2021,Dry Fork Station,1000562,12460 N. Hwy 59,44.3901,-105.4591,Gillette,Campbell,WY,82716,BASIN ELECTRIC POWER COOPERATIVE (100%),2925450,D
2021,Dubach Cryogenic Plant,1006730,201 Oak Street,32.690744,-92.659698,Dubach,LINCOLN PARISH,LA,71235,ENERGY TRANSFER LP (100%),23127,"C,W"
2021,Dubberly Refrigeration Plant,1011948,535 Sand Plant Rd,32.521759,-93.214269,Dubberly,WEBSTER PARISH,LA,71024,ENERGY TRANSFER LP (100%),85595,"C,W"
2021,Dugan Production Corp- San Juan Basin,1008540,709 E Murray Drive,36.71949,-108.19697,Farmington,,NM,87401,DUGAN PRODUCTION CORP (100%),46111,W
2021,Dugan Production Corp-San Juan Basin G&B,1012453,709 E. Murray Drive,36.2699403,-108.1903059,Famington,,NM,87499,DUGAN PRODUCTION CORP (100%),65040,W
2021,Duke Energy Kentucky Gas Operation,1001738,139 East Fourth St.,39.106635,-84.536323,Cincinnati,HAMILTON COUNTY,OH,45201,DUKE ENERGY CORP (100%),14060,"NN,W"
2021,Duke Energy Ohio Gas Operation,1002687,139 East Fourth St.,39.10036,-84.50994,Cincinnati,HAMILTON COUNTY,OH,45201,DUKE ENERGY CORP (100%),100368,"NN,W"
2021,Duke Energy Power Delivery Carolinas,1009685,526 South Church St,35.22476,-80.84901,Charlotte,MECKLENBURG COUNTY,NC,28202,DUKE ENERGY CORP (100%),300936,DD
2021,Duke Energy Power Delivery Midwest,1009540,139 East Fourth Street,39.10036,-84.50994,Cincinnati,HAMILTON COUNTY,OH,45202,DUKE ENERGY CORP (100%),30282,DD
2021,"Duke Energy Vermillion, II LLC",1001319,2777 N STATE ROAD 63,39.9208,-87.445,CAYUGA,Vermillion,IN,47928,DUKE ENERGY CORP (62.5%); WABASH VALLEY POWER ASSOC (37.5%),178374,D
2021,Duluth Steam One,1006024,1 LAKE PLACE DR,46.7854,-92.09639,DULUTH,ST. LOUIS COUNTY,MN,55802,CITY OF DULUTH (100%),38362,C
2021,"Duncan Oil Properties, Inc. 360 Anadarko Basin",1008598,"100 Park Ave., Suite 1200",35.46873,-97.5148,Oklahoma City,,OK,73102,DUNCAN OIL PROPERTIES INC (100%),53971,W
2021,Dunn Compressor Station,1003277,7424 Highway 109 North,35.199871,-93.78415,MAGAZINE,LOGAN COUNTY,AR,72943,ENERGY TRANSFER LP (100%),34007,"C,W"
2021,"Dunn Paper - Ladysmith, LLC",1003607,1215 E WORDEN AVE,45.46343,-91.08877,LADYSMITH,RUSK COUNTY,WI,54848,DUNN PAPER HOLDINGS INC (100%),28101,C
2021,Dunnellon,1013910,13023 SW Hwy 200,29.002076,-82.335964,Marion,MARION COUNTY,FL,34432,Enbridge (US) Inc (100%),16907,"C,W"
2021,Durango Midstream - Anadarko Basin Gathering & Boosting,1012438,"2002 Timberloch Place, Suite 110",30.15855,-95.462193,The Woodlands,,TX,77380,MPLX LP (100%),1061,W
2021,Durango Midstream - Kelton Gas Plant,1008626,7551 FM 592,35.393546,-100.11194,Wheeler,WHEELER COUNTY,TX,79096,MPLX LP (100%),13834,"C,W"
2021,Durham Regional Landfill,1013630,22316 South Harmon Road,32.678199,-111.292799,Florence,,AZ,85132,WASTE CONNECTIONS US INC (100%),45114,HH
2021,Dutch Harbor Power House,1008060,1732 East Point Rd,53.88837,-166.53005,Unalaska,ALEUTIANS WEST CENSUS AREA,AK,99685,CITY OF UNALASKA (100%),30571,C
2021,Dyer Boulevard Landfill (Dyer Park),1006389,7301 Haverhill Road,26.78417,-80.11914,West Palm Beach,PALM BEACH COUNTY,FL,33412,SOLID WASTE AUTHORITY OF PALM BEACH COUNTY (100%),34320,HH
2021,Dyno Nobel,1005766,63149 Columbia River Highway,45.911158,-122.824231,Deer Island,COLUMBIA COUNTY,OR,97054,DYNO NOBEL HOLDINGS USA INC (100%),200645,"C,G,PP,V"
2021,E & J GALLO WINERY,1005648,5610 E. OLIVE AVE.,36.757277,-119.698309,FRESNO,FRESNO COUNTY,CA,93727,E & J GALLO WINERY (100%),27564,C
2021,E B EDDY PAPER INC,1004895,1700 WASHINGTON AVE.,42.987129,-82.440658,PORT HURON,ST. CLAIR COUNTY,MI,48060,DOMTAR CORP (100%),8605,C
2021,E B Harris Generating Plant,1001175,600 COUNTY ROAD 41,32.3814,-86.5736,AUTAUGAVILLE,Autauga,AL,36067,THE SOUTHERN CO (100%),1776116,"C,D"
2021,E C Gaston,1001414,31972 HIGHWAY 25 NORTH,33.2442,-86.4567,WILSONVILLE,Shelby,AL,35186,THE SOUTHERN CO (100%),4142084,"C,D"
2021,E D Edwards,1001514,7800 SOUTH CILCO LANE,40.5958,-89.6631,BARTONVILLE,Peoria,IL,61607,Vistra Corp (100%),2675267,D
2021,E ENERGY ADAMS,1002962,13238 EAST ASPEN ROAD,40.4842,-96.5459,ADAMS,GAGE COUNTY,NE,68301,E ENERGY ADAMS LLC (100%),120693,"C,PP"
2021,E F Barrett,1000768,MCCARTHY ROAD,40.6169,-73.6486,ISLAND PARK,Nassau,NY,11558,NATIONAL GRID USA (100%),914125,"C,D"
2021,"E F Kenilworth, Inc.",1005905,2000 GALLOPING HILL RD BLDG K-14,40.6781,-74.2744,KENILWORTH,Union,NJ,7033,ATLANTIC POWER CORP (100%),84756,C
2021,E R SQUIBB & SONS LLC,1007271,3551 LAWRENCE RD,40.321556,-74.706222,LAWRENCEVILLE,MERCER COUNTY,NJ,8648,BRISTOL-MYERS SQUIBB CO (100%),36244,C
2021,E&B Natural Resources,1010932,1600 Norris Road,35.4202,-119.05266,Bakersfield,,CA,93308,E&B NATURAL RESOURCES MANAGEMENT CORP (100%),473029,W
2021,E.W. Brown,1001579,815 Dix Dam Road,37.7889,-84.7139,Harrodsburg,MERCER COUNTY,KY,40330,PPL CORP (100%),1207603,"C,D"
2021,"E2 Appalachian Compression, LLC G&B-160-Appalachian Basin",1012753,1722 Routh St Suite 1300,32.79138,-96.7957,Dallas,DALLAS COUNTY,TX,75201,ENLINK MIDSTREAM LLC (100%),141563,W
2021,"E2 Ohio Compression, LLC G&B-160A-Appalachian Basin EOA",1012736,1722 Routh St Suite 1300,32.79138,-96.7957,Dallas,DALLAS COUNTY,TX,75201,ENLINK MIDSTREAM LLC (100%),37921,W
2021,EAGLE COUNTY LANDFILL,1005844,815 Ute Creek Road,39.752942,-106.717567,WOLCOTT,EAGLE COUNTY,CO,81655,COUNTY OF EAGLE (100%),57378,HH
2021,"EAGLE POINT LANDFILL, LLC",1003710,8880 OLD FEDERAL RD,34.32319,-84.24657,BALL GROUND,FORSYTH COUNTY,GA,30107,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),772983,HH
2021,EAGLE RIDGE LANDFILL,1005795,13100 Highway VV,39.399083,-91.214189,Bowling Green,PIKE COUNTY,MO,63334,UNITED PROPERTIES CORP (100%),78658,HH
2021,EARTHMOVERS LANDFILL,1007588,26488 CR 26,41.691773,-86.00137,ELKHART,ELKHART COUNTY,IN,46517,WASTE MANAGEMENT INC (100%),37354,"C,HH"
2021,EAST CAROLINA REGIONAL LANDFILL,1003101,1922 REPUBLICAN ROAD,36.11558,-77.07097,AULANDER,BERTIE COUNTY,NC,27805,REPUBLIC SERVICES INC (100%),105511,HH
2021,EAST CENTRAL SOLID WASTE COMMISSION,1005860,1756 180th Avenue,45.849,-93.352,MORA,KANABEC COUNTY,MN,55051,EAST CENTRAL SOLID WASTE COMMISSION (100%),27812,"C,HH"
2021,EAST KANSAS AGRI-ENERGY,1004792,1304 S. Main St.,38.271522,-95.237414,GARNETT,ANDERSON COUNTY,KS,66032,EAST KANSAS AGRI-ENERGY LLC (100%),53617,C
2021,EAST PENN LYONS SMELTER & BATTERY PLT,1006818,1 DEKA ROAD,40.47166,-75.767,LYON STATION,BERKS COUNTY,PA,19536,EAST PENN MANUFACTURING CO INC (100%),96359,"C,R"
2021,EAST TEXAS GAS PLANT,1006407,2628 US 79 NORTH,32.187876,-94.261875,CARTHAGE,PANOLA COUNTY,TX,75633,DCP MIDSTREAM LP (100%),137858,"C,NN,W"
2021,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,1002735,29 Vacuum Complex Lane,32.797035,-103.453369,Lovington,LEA COUNTY,NM,88260,MARATHON OIL CORP (5%); CONOCOPHILLIPS (46%); EXXON MOBIL CORP (38%); APA CORP (11%),9547,C
2021,EAST VEALMOOR GAS PLANT,1002326,11703 EAST FM. 846,32.494444,-101.35222,COAHOMA,HOWARD COUNTY,TX,79511,WTG GAS PROCESSING LLC (100%),154257,"C,W"
2021,"EASTERN AREA LANDFILL, BIRMINGHAM",1007018,2787 ALTON DRIVE,33.5972,-86.629,BIRMINGHAM,JEFFERSON COUNTY,AL,35210,CITY OF BIRMINGHAM (100%),101565,HH
2021,EB 165 A (Complex ID # 10297),1009988,,27.8187,-94.3228,Offshore,,TX,0,FIELDWOOD HOLDINGS LLC (100%),12158,"C,W"
2021,EBR NORTH LANDFILL,1005493,16001 SAMUELS RD,30.59952,-91.22307,ZACHARY,EAST BATON ROUGE PARISH,LA,70791,CITY OF BATON ROUGE (100%),403100,"C,HH"
2021,EC 381 A,1013166,,27.93867412,-92.96392415,Offshore,,LA,0,TALOS ENERGY INC (100%),13791,"C,W"
2021,ECD LANDFILL,1002468,5703 N INTERSTATE HIGHWAY 45,32.394059,-96.653222,ENNIS,ELLIS COUNTY,TX,75119,REPUBLIC SERVICES INC (100%),73416,"C,HH"
2021,ECDC ENVIRONMENTAL,1007944,1111 WEST HIGHWAY 123,39.535543,-110.472778,EAST CARBON,CARBON COUNTY,UT,84520,REPUBLIC SERVICES INC (100%),21543,"C,HH"
2021,ECMV Gathering and Compression,1012676,49 County Road 419,31.3511246,-103.6362715,Pecos,,TX,79772,EAGLECLAW MIDSTREAM SERVICES LLC (80%); SILVERBACK MIDSTREAM LLC (20%),752809,W
2021,ECO SERVICES DOMINGUEZ,1007539,20720 SOUTH WILMINGTON AVENUE,33.843333,-118.232844,CARSON,LOS ANGELES COUNTY,CA,90810,ECOVYST INC (100%),35488,C
2021,ECOELECTRICA LP,1005453,ROAD 337 KM 3.7,17.98,-66.75833,PENUELAS,PENUELAS MUNICIPIO,PR,624,ECOELECTRICA LP (100%),1355300,"C,W"
2021,"EEC Station 5401 Rincon, GA",1012929,801 Low Ground Road,32.2958,-81.28228,Guyton,EFFINGHAM COUNTY,GA,31312,KINDER MORGAN INC (100%),51199,"C,W"
2021,"EEC Station 5406 Jefferson County, GA",1014305,8906 Highway 80E,33.1598857133983,-82.2736998449037,Wrens,,GA,30833,KINDER MORGAN INC (100%),30564,"C,W"
2021,"EEC Station 5412 Hartwell, GA",1011007,181 Turner Road,34.290617,-82.812115,Elberton,HART COUNTY,GA,30643,KINDER MORGAN INC (100%),145084,"C,W"
