REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2022,Belle River,1001011,E CHINA TOWNSHIP,42.7748,-82.4945,SAINT CLAIR HAVEN,Saint Clair,MI,48054,DTE ENERGY CO (100%),6808451,"C,D"
2022,Belle River Compressor Station,1004564,5440 Puttygut Road,42.788,-82.5306,E China Twp,ST. CLAIR COUNTY,MI,48054,DTE ENERGY CO (100%),67907,"C,W"
2022,Bellingham,1001207,92 DEPOT ST,42.0925,-71.4833,BELLINGHAM,Norfolk,MA,2019,NEXTERA ENERGY INC (100%),102336,D
2022,Bellingham Power Generation LLC,1006864,155 MAPLE ST,42.1113,-71.4529,BELLINGHAM,Norfolk,MA,2019,Vistra Corp (100%),945573,"C,D"
2022,Bellmon Gas Plant,1010544,14120 S. 124th,36.621883,-97.426383,Tonkawa,KAY COUNTY,OK,74653,UNIT CORP (100%),29772,"C,W"
2022,Belpre Carbon Black Plant,1003790,11135 State Route 7,39.30487,-81.56691,Belpre,WASHINGTON COUNTY,OH,45714,ORION ENGINEERED CARBONS LLC (100%),171482,"C,X"
2022,Benndale Peaking Station,1014564,133 Clark Mizelle Road,30.8882219474443,-88.8052587177938,Benndale,,MS,39452,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE (100%),29378,C
2022,Bennett Mountain Power Project,1000244,2750 NE Industrial Way,43.147,-115.6671,Mountain Home,Elmore,ID,83647,IDACORP INC (100%),145241,"C,D"
2022,Bennington Compressor Station,1008160,1213 Pipeline Rd.,33.98277,-96.0041,Bennington,BRYAN COUNTY,OK,74723,ENERGY TRANSFER LP (100%),35298,"C,W"
2022,Benson Valley LF,1003413,2157 HIGHWAY 151,38.130462,-84.98666,FRANKFORT,FRANKLIN COUNTY,KY,40601,REPUBLIC SERVICES INC (100%),29469,"C,HH"
2022,Benton Gas System,1005329,201 Main Street,36.85812,-88.35076,Benton,MARSHALL COUNTY,KY,42025,CITY OF BENTON KENTUCKY (100%),1404,"NN,W"
2022,Bergen,1000742,VICTORIA TERRACE,40.8375,-74.0244,RIDGEFIELD,Bergen,NJ,7657,ARCLIGHT ENERGY PARTNERS FUND VI LP (100%),887764,"C,D"
2022,Berkshire Power,1001298,36 MOYLAN LANE,42.0476,-72.6478,AGAWAM,Hampden,MA,1001,BERKSHIRE POWER CO (100%),211566,"C,D"
2022,Berne,1013668,46552 Swazey Rd.,39.7729,-81.29209,Lewisville,MONROE COUNTY,OH,43754,Enbridge (US) Inc (100%),4306,"C,W"
2022,Bernville Station,1000179,306 Station Rd,40.4092,-76.1511,Robesonia,Berks,PA,19551,Enbridge (US) Inc (100%),61061,"C,W"
2022,Berry Petroleum Company - San Joaquin Basin 745,1008163,11117 River Run Blvd.,39.7483,-104.9874,Bakersfield,,CA,93311,BERRY CORP (BRY) (100%),1148717,W
2022,Berry Petroleum Company - Uinta Basin 575,1008167,"1999 Broadway, Suite 3700",39.7483,-104.9874,Denver,,CO,80202,BERRY CORP (BRY) (100%),140303,W
2022,Berry Petroleum Company 575 Uinta Basin Gathering and Boosting,1012713,5201 Truxtun ave.,35.368562,-119.060231,Bakersfield,KERN COUNTY,CA,93309,BERRY CORP (BRY) (100%),37391,W
2022,Bertrand Compressor Station,1002444,73465 E Road,40.5087,-99.478382,Loomis,PHELPS COUNTY,NE,68958,TALLGRASS DEVELOPMENT LP (75%); PHILLIPS 66 (25%),28950,"C,W"
2022,Bethel Compressor Station,1008964,1779 County Road 2608,31.893889,-95.937778,Tennessee Colony,ANDERSON COUNTY,TX,75861,ENTERPRISE PRODUCTS PARTNERS LP (100%),44075,"C,W"
2022,Bethel Compressor Station,1005646,1919 Anderson County Road 2608,31.8911,-95.9144,Tennessee Colony,ANDERSON COUNTY,TX,75861,ENERGY TRANSFER LP (100%),23366,"C,W"
2022,Bethel Gas Treating Facility,1002298,1760 Anderson County Rd 2608,31.800928,-96.110294,Tennessee Colony,FREESTONE COUNTY,TX,75861,"Comstock Resources, Inc (100%)",50842,"C,W"
2022,Bethel Power Plant,1013951,1340 Kwethluk Lane,60.78796,-161.791099,Bethel,BETHEL CENSUS AREA,AK,99559,ALASKA VILLAGE ELECTRIC COOPERATIVE (100%),30651,C
2022,Bethlehem Energy Center (Albany),1000777,ROUTE 144 RIVER ROAD,42.5905,-73.7636,GLENMONT,Albany,NY,12077,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),1900608,"C,D"
2022,Bethlehem Landfill Company,1003937,2335 APPLEBUTTER ROAD,40.622025,-75.303509,BETHLEHEM,NORTHAMPTON COUNTY,PA,18015,WASTE CONNECTIONS US INC (100%),66643,"C,HH"
2022,Bethlehem Power Plant,1000127,2254 APPLEBUTTER ROAD,40.6175,-75.3147,BETHLEHEM,Northampton,PA,18015,CPN MANAGEMENT LP (100%),1894915,D
2022,Bethpage Energy Center,1001238,939 SOUTH BROADWAY,40.7469,-73.4994,HICKSVILLE,Nassau,NY,11801,CPN MANAGEMENT LP (100%),244706,"C,D"
2022,"Biewer Sawmill - Newton, LLC",1013632,331 Coliseum Drive,32.361944,-89.133889,Newton,NEWTON COUNTY,MS,39345,BIEWER LUMBER LLC (100%),44961,C
2022,"Biewer Sawmill - Winona, Inc.",1014581,625 Sawyer Road,33.5257246697457,-89.7344780590914,Winona,,MS,38967,BIEWER LUMBER LLC (100%),25385,C
2022,Big Bend,1001492,13031 WYANDOTTE ROAD,27.7944,-82.4036,APOLLO BEACH,Hillsborough,FL,33572,TECO ENERGY INC (100%),2378440,D
2022,Big Cajun 1,1007930,7807 RIVER ROAD   HWY 415,30.6736,-91.3525,JARREAU,Pointe Coupee,LA,70749,CLECO CORPORATE HOLDINGS LLC (100%),100808,"C,D"
2022,Big Cajun 2,1001016,10431 CAJUN 2 ROAD   HWY 981,30.7261,-91.3669,NEW ROADS,Pointe Coupee,LA,70760,LOUISIANA GENERATING LLC (86%); ENTERGY CORP (14%),3855679,"C,D"
2022,"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",1002251,3888 Sardis Church Road,31.070275,-87.362958,Atmore,ESCAMBIA COUNTY,AL,36502,GRIZZLY ENERGY LLC (78.14%); LP 224 LLC (5.59%); QUANTUM RESOURCES MANAGEMENT LLC (3.24%); RESOURCE STRATEGIES (2.2%); RUDY RESOURCES LP (1.81%); PENSARELI INC (1.19%),225597,"C,NN,W"
2022,Big Hole Compressor Station,1011077,37607 County Road 7,40.768594,-107.763621,Craig,MOFFAT COUNTY,CO,81625,TALLGRASS DEVELOPMENT LP (75%); PHILLIPS 66 (25%),3587,"C,W"
2022,Big Lake Cryo Plant,1013904,1775 County Road 10,31.109673,-101.363489,Big Lake,REAGAN COUNTY,TX,76932,COGENT MIDSTREAM WESTEX LLC (100%),39636,"C,W"
2022,"Big River Resources Boyceville, LLC",1006022,N10185 370TH ST,45.050596,-91.980063,BOYCEVILLE,DUNN COUNTY,WI,54725,BIG RIVER RESOURCES LLC (100%),84055,"C,PP"
2022,Big River Steel LLC,1012997,2027 E. State Hwy.198,35.6969927,-90.0373201,Osceola,,AR,72370,BRS INTERMEDIATE HOLDINGS LLC (100%),524209,"C,Q"
2022,Big Sandy,1001587,23000 HWY 23,38.1707,-82.6176,LOUISA,Lawrence,KY,41230,AMERICAN ELECTRIC POWER CO INC (100%),284567,"C,D"
2022,Big Sandy Peaker Plant,1007358,300 BIG SANDY RIVER ROAD,38.3441,-82.5938,KENOVA,Wayne,WV,25530,MIDDLE RIVER POWER LLC (100%),150367,D
2022,Big Spring Carbon Black Plant,1000604,1211 North Midway Road,32.279444,-101.408055,BIG SPRING,HOWARD COUNTY,TX,79720,TOKAI CARBON CB LTD (100%),258390,"C,X"
2022,Big Stone,1001027,48450 144TH ST,45.3047,-96.5103,BIG STONE CITY,Grant,SD,57216,OTTER TAIL CORP (53.9%); NORTHWESTERN CORP (23.4%); MDU RESOURCES GROUP INC (22.7%),2188991,"C,D"
2022,Big Wells Compressor Station,1014091,19268 Texas State Highway 85,28.573914,-99.551669,Big Wells,DIMMIT COUNTY,TX,78830,WWM OPERATING LLC (100%),77695,"C,W"
2022,Billerud Escanaba LLC,1003320,7100 COUNTY ROAD 426,45.804799,-87.08978,ESCANABA,DELTA COUNTY,MI,49829,BILLERUD AMERICAS CORP (100%),575417,"AA,C,PP,TT"
2022,Billerud Quinnesec LLC,1001892,W6791 US HIGHWAY 2,45.7952,-87.9576,QUINNESEC,DICKINSON COUNTY,MI,49876,BILLERUD AMERICAS CORP (100%),138771,"AA,C,TT"
2022,Billy Wright Landfill,1006218,17173 Billy Wright Road,37.0388,-120.9729,Los Banos,MERCED COUNTY,CA,93522,MERCED COUNTY REGIONAL WASTE MANAGEMENT AUTHORITY (100%),44071,HH
2022,BioUrja Renewables LLC,1000466,FOOT OF EDMUND ST,40.6776,-89.6069,PEORIA,Peoria,IL,61602,BIOURJA GROUP (100%),560401,C
2022,Birch Resources,1013407,2918 N. County Rd 1140,32.0485476366612,-102.008912503029,Midland,,TX,79705,BIRCH RESOURCES (100%),390262,W
2022,Birdsboro Power Project,1013620,1 Armorcast Rd,40.26668,-75.7964,Birdsboro,BERKS COUNTY,PA,19508,AEIF BIRDSBORO LLC (33.33%); SOJITZ BIRDSBORO LLC (33.33%); TOKYO GAS AMERICA LTD (33.33%),1046195,D
2022,Black Dog,1000689,1400 BLACK DOG ROAD,44.8108,-93.2501,BURNSVILLE,Dakota,MN,55337,XCEL ENERGY INC (100%),362265,"C,D"
2022,Black Eagle Deep Mine,1013982,101 East Grisley Road,37.957476815386,-81.5379977742566,Pettus,,WV,25209,ALPHA METALLURGICAL RESOURCES INC (100%),82800,FF
2022,"Black Hills Colorado Gas, Inc. dba Black Hills Energy",1006528,7060 Alegre Street,38.72966,-104.72517,Fountain,EL PASO COUNTY,CO,80817,BLACK HILLS CORP (100%),34443,"NN,W"
2022,Black Hills Energy Arkansas LLC.,1006604,655 E. Millsap Road Suite 104,39.722098,-105.135202,Fayetteville,JEFFERSON COUNTY,AR,72703,BLACK HILLS CORP (100%),173964,"NN,W"
2022,Black Hills Energy Arkansas LLC_345 Arkoma Basin_GB,1012800,655 E. Millsap Road Suite 104,36.11468,-94.14823,Fayetteville,WASHINGTON COUNTY,AR,72703,BLACK HILLS CORP (100%),29469,W
2022,"Black Hills Nebraska Gas, LLC. dba Black Hills Energy",1006387,1600 Windhoek Drive,40.7587,-96.69715,Lincoln,LANCASTER COUNTY,NE,68512,BLACK HILLS CORP (100%),52228,"NN,W"
2022,Black Mountain Facility,1006869,,36.223139,-114.881032,LAS VEGAS,CLARK COUNTY,NV,89124,PANWEST NCA2 HOLDINGS LLC (100%),355917,C
2022,Black Mountain Generating Station,1000489,6625 S. Yuma Road,35.0361,-114.1594,Golden Valley,Mohave,AZ,86413,UNS ENERGY CORP (100%),52955,D
2022,Black River Gas Processing Plant,1013774,977 Bounds Rd,32.265179,-104.126166,Loving,EDDY COUNTY,NM,88256,SAN MATEO MIDSTREAM LLC (100%),91860,"C,W"
2022,Black Swan Oil & Gas - Basin 430,1014624,"2513 South Kelly Ave, STE 200",35.6306736222867,-97.497054976669,Edmond,,OK,73013,Black Swan Oil & Gas LLC (100%),124198,W
2022,Blackbeard Operating - 345 - Arkoma Basin,1013601,"1751 River Run, STE 405",36.153517,-95.992116,Fort Worth,,TX,76107,BLACKBEARD OPERATING LLC (100%),19392,W
2022,Blackbeard Operating - 400 - Ouachita Folded Belt,1009860,"1751 River Run, STE 405",36.13328,-95.96726,Fort Worth,,TX,76107,BLACKBEARD OPERATING LLC (100%),1919,W
2022,"Blackbeard Operating, LLC - 430 Permian Basin",1012449,201 W Wall St.,31.9916009,-102.0832543,Midland,,TX,79701,BLACKBEARD OPERATING LLC (100%),151127,W
2022,Blackhawk Station,1005822,SPUR 119 N COGEN PLACE,35.6957,-101.36,BORGER,Hutchinson,TX,79007,GREAT POINT POWER LLC (100%),969788,D
2022,"Blackhill Energy, LLC 160A Appalachian Basin (Eastern Overthurst) Gathering & Boosting",1012711,"4600 J Barry Court, Suite 320",29.75894,-95.37096,Canonsburg,HARRIS COUNTY,PA,15317,EOG RESOURCES INC (100%),29099,W
2022,Blacks Fork Gas Plant,1004551,,41.554684,-110.048865,GRANGER,SWEETWATER COUNTY,WY,82934,MARATHON PETROLEUM CORP (100%),112718,"C,NN,W"
2022,Blackstone Power Generation LLC,1006657,204 ELM ST,42.0575,-71.5172,BLACKSTONE,Worcester,MA,1504,Vistra Corp (100%),1046845,"C,D"
2022,Blacksville Compressor Station,1011720,4960 Mason Dixon Highway,39.719229,-80.223848,Blacksville,MONONGALIA COUNTY,WV,26521,EQUITRANS MIDSTREAM CORP (100%),28638,"C,W"
2022,Blessing Station,1008245,4220 County Road 394,33.405644,-85.973094,Blessing,,TX,77419,Enbridge (US) Inc (100%),37324,"C,W"
2022,Blossom Prairie Landfill,1011455,1096 CR 15100,33.599578,-95.33954,Blossom,LAMAR COUNTY,TX,75416,WASTE CONNECTIONS US INC (100%),74433,HH
2022,Blount Street,1000979,717 E MAIN ST,43.0792,-89.3739,MADISON,Dane,WI,53703,MGE ENERGY INC (100%),22806,"C,D"
2022,Blue Diamond Mining Mine 77,1001687,1021 Tori Drive,37.274127,-83.239034,Hazard,PERRY COUNTY,KY,41701,BLACK HAWK MINING INC (100%),38889,FF
2022,Blue Dome Operating Arkla,1014420,15 E 5th street Suite 3300,36.1525084182542,-95.9894115871432,Tulsa,,OK,74103,NADEL & GUSSMAN LLC (100%),25200,W
2022,Blue Lake Generating Plant,1000424,1200 70TH ST,44.7855,-93.4315,SHAKOPEE,Scott,MN,55379,XCEL ENERGY INC (100%),63794,"C,D"
2022,Blue Mountain Midstream - Chisholm Gas Plant,1013167,1372 County Road,35.301718,-97.756673,Tuttle,,OK,73089,CITIZEN ENERGY III LLC (100%),34462,"C,W"
2022,Blue Mountain Midstream - G&B - Basin 360,1013930,320 S Boston Ave. St 900,36.15344,-95.98963,Tulsa,TULSA COUNTY,OK,74103,CITIZEN ENERGY III LLC (100%),30836,W
2022,Blue Racer Midstream LLC - Berne Plant,1012023,46240 Swazey Road,39.769404,-81.289731,Lewisville,MONROE COUNTY,OH,43754,BLUE RACER MIDSTREAM LLC (100%),23881,"C,W"
2022,"Blue Racer Midstream, LLC 160 Appalachian Basin GB",1012563,"5949 Sherry Lane, Suite 1700",32.8623,-96.8101,Dallas,DALLAS COUNTY,TX,75225,BLUE RACER MIDSTREAM LLC (100%),30402,W
2022,"Blue Racer Midstream, LLC 160A Appalachian Basin (Eastern Overthrust Area) GB",1012532,"5949 Sherry Lane, Suite 1700",32.8623,-96.8101,Dallas,DALLAS COUNTY,TX,75225,BLUE RACER MIDSTREAM LLC (100%),69959,W
2022,Blue Ridge Landfill Company,1003773,1660 ORCHARD RD,39.9661,-77.5581,SCOTLAND,FRANKLIN COUNTY,PA,17254,WASTE CONNECTIONS US INC (100%),59133,"C,HH"
2022,Blue Ridge Paper Products LLC,1000230,175 MAIN ST,35.535,-82.8411,CANTON,Haywood,NC,28716,EVERGREEN PACKAGING GROUP HOLDINGS INC (100%),946190,"AA,C,TT"
2022,Blue Ridge Resource Authority Landfill,1004446,225 Landfill Road,37.77239,-79.357634,Buena Vista,ROCKBRIDGE COUNTY,VA,24416,BLUE RIDGE RESOURCE AUTHORITY (100%),46657,"C,HH"
2022,Blue Spruce Energy Center,1000141,1751 N POWHATON RD,39.7436,-104.68,AURORA,Adams,CO,80019,XCEL ENERGY INC (100%),252603,"C,D"
2022,Blue Water Energy,1014676,4400 River Road,42.775839,-82.481747,East China Township,ST. CLAIR COUNTY,MI,48054,DTE ENERGY CO (100%),1692392,"C,D"
2022,BlueCrest Alaska - 820 Cook Inlet Basin,1012893,28615 Pathfinder Rd,59.8726711,-151.5504812,Anchor Point,,AK,99556,BLUECREST ENERGY INC (100%),11860,W
2022,"Bluefin Resources LLC 220 Gulf Coast Basin (LA, TX)",1009837,"8 Greenway Plaza, Suite 930",29.7334229,-95.4325786,Houston,,TX,77046,BLUEFIN RESOURCES LLC (100%),26651,W
2022,Bluegrass Generating Station,1001341,3095 Commerce Parkway,38.3902,-85.4133,LA GRANGE,Oldham,KY,40031,EAST KENTUCKY POWER COOPERATIVE INC (100%),127783,"C,D"
2022,Bluestone Gas Processing Plant,1010152,440 Hartmann Road,40.805086,-80.080106,Evans City,BUTLER COUNTY,PA,16033,MPLX LP (100%),118204,"C,NN,W"
2022,Bluestone Gathering System,1012589,1429 Oliver Rd,41.8211,-75.684814,New Milford,SUSQUEHANNA COUNTY,PA,18834,DT Midstream INC (100%),196122,W
2022,Bluffview Power Plant,1000463,755 MURRAY DRIVE,36.7164,-108.2153,FARMINGTON,San Juan,NM,87401,CITY OF FARMINGTON NEW MEXICO (100%),125254,D
2022,Blythe Energy,1001405,385 N. Buck Blvd.,33.6157,-114.6865,BLYTHE,Riverside,CA,92225,ALTAGAS SERVICES (US) INC (100%),656107,D
2022,Bobby C. Smith Jr. Energy Facility,1000811,3440 MCCALL ROAD,32.2792,-81.2842,RINCON,Effingham,GA,31326,OGLETHORPE POWER CORP (100%),988641,"C,D"
2022,Bobcat,1002388,19210 Hwy 190,30.54161,-91.91573,Port Barre,ST. LANDRY PARISH,LA,70577,Enbridge (US) Inc (100%),62531,"C,W"
2022,Boeing Commercial Airplanes - Everett,1000640,3003 West Casino Rd,47.923302,-122.273197,Everett,SNOHOMISH COUNTY,WA,98204,THE BOEING CO (100%),69711,C
2022,Boeing-St. Louis,1000637,6200 McDonnell Blvd. (MC - S106-7265),38.741557,-90.341893,St. Louis,ST. LOUIS COUNTY,MO,63134,THE BOEING CO (100%),30377,C
2022,Boise Cascade Wood Products - Florien Operations,1013165,225 Studeman St.,31.45648,-93.45969,Florien,SABINE PARISH,LA,71429,BOISE CASCADE CO (100%),30355,C
2022,Boise Cascade Wood Products - Oakdale Operations,1013715,140 Van Ply Rd.,30.7844,-92.6769,Oakdale,ALLEN PARISH,LA,71463,BOISE CASCADE CO (100%),26901,C
2022,Bonanza,1001149,12500 EAST 25500 SOUTH,40.0864,-109.2844,VERNAL,Uintah,UT,84078,DESERET GENERATION & TRANSMISSION COOPERATIVE (96.25%); UTAH MUNICIPAL POWER AGENCY (INC) (3.75%),3570432,"C,D"
2022,Bondad Recycling Center and Depository,1014061,1500 CR 310,37.051581,-107.865912,Durango,LA PLATA COUNTY,CO,81301,TRANSIT WASTE LLC (100%),38504,HH
2022,Bones Springs Plant,1011311,8912 FM 2355,31.455605,-103.393389,Barstow,WARD COUNTY,TX,79719,ENERGY TRANSFER LP (100%),26150,"C,W"
2022,"Bonnell Aluminum, Inc.",1013336,25 Bonnell St,33.379838,-84.821686,Newnan,COWETA COUNTY,GA,30263,TREDEGAR CORP (100%),21328,C
2022,"Bonnell Aluminum, Inc.",1011034,54 Bonnell Lane,36.26626,-85.95816,Carthage,SMITH COUNTY,TN,37030,TREDEGAR CORP (100%),33370,C
2022,Bonneville Power Administration - Transmission,1005611,5411 NE Hwy 99,45.6616,-122.6572,Vancouver,CLARK COUNTY,WA,98663,US GOVERNMENT (%),8511,DD
2022,"Boomvang Spar, East Breaks 643 Platform",1001727,,27.3536,-93.3747,Offshore,,TX,0,OCCIDENTAL PETROLEUM CORP (100%),30036,"C,W"
2022,Boone County Sanitary Landfill,1011956,1268 224th Lane,42.02993,-93.91905,Boone,BOONE COUNTY,IA,50036,BOONE COUNTY IOWA (100%),47094,HH
2022,Bordeaux Landfill,1004808,1400 County Hospital Road,36.175395,-86.843523,Nashville,DAVIDSON COUNTY,TN,37218,METROPOLITAN GOVERNMENT OF NASHVILLE & DAVIDSON COUNTY (100%),52872,HH
2022,Borger Carbon Black Plant,1000605,9455 FM 1559,35.665516,-101.435748,Borger,HUTCHINSON COUNTY,TX,79007,TOKAI CARBON CB LTD (100%),256423,"C,X"
2022,Borger Carbon Black Plant,1003533,9440 FM 1559,35.665695,-101.43327,Borger,HUTCHINSON COUNTY,TX,79007,ORION ENGINEERED CARBONS LLC (100%),204782,"C,X"
2022,Borman Specialty Materials,1004701,560 WEST LAKE MEAD PARKWAY,36.03544,-114.99994,HENDERSON,CLARK COUNTY,NV,89015,EMD ACQUISITION LLC (100%),27719,C
2022,Bosque County Power Plant,1008020,577 Bosque County Road 3610,31.8594,-97.3586,Laguna Park,Bosque,TX,76644,CPN MANAGEMENT LP (100%),1760499,"C,D"
2022,Bostco Terminal,1011817,1836 Miller Cut Off Road,29.711089,-95.067028,La Porte,HARRIS COUNTY,TX,77571,KINDER MORGAN INC (55%); NGL ENERGY PARTNERS LP (42.5%); TAUBER OIL CO (2.5%),40129,C
2022,Boston Gas Company,1002481,40 Sylvan Road,42.397671,-71.270903,Waltham,MIDDLESEX COUNTY,MA,2451,NATIONAL GRID USA (100%),356734,"NN,W"
2022,Boston University,1002274,120 Ashford Street,42.35395,-71.12204,Boston,SUFFOLK COUNTY,MA,2134,TRUSTEES OF BOSTON UNIVERSITY (100%),47044,C
2022,Boswell Energy Center,1000687,1200 NW 3RD ST,47.2603,-93.6531,COHASSET,Itasca,MN,55721,ALLETE INC (90%); WPPI ENERGY (10%),5374492,"C,D"
2022,Boulder Park Generating Station,1010860,4424 N. Barker Road,47.696823,-117.154729,Spokane Valley,SPOKANE COUNTY,WA,99027,AVISTA CORP (100%),39549,C
2022,Bowen,1001505,317 COVERED BRIDGE ROAD SW,34.1256,-84.9192,CARTERSVILLE,Bartow,GA,30120,THE SOUTHERN CO (100%),8475024,"C,D"
2022,Bowline Generating Station LLC,1000780,140 SAMSONDALE AVE,41.2044,-73.9689,WEST HAVERSTRAW,Rockland,NY,10993,GENON ENERGY INC (100%),823497,"C,D"
2022,Bpx Energy Permian Basin Gathering & Boosting,1013892,,31.8596,-104.01947,pecos,REEVES COUNTY,TX,79772,BP AMERICA INC (100%),41684,W
2022,Bradford County Landfill,1007976,108 Steam Hollow Road,41.7769,-76.6285,Troy,BRADFORD COUNTY,PA,16947,NORTHERN TIER SOLID WASTE AUTHORITY (100%),59874,"C,HH"
2022,Bradley Gas Processing Plant,1012985,4065 County Street 2970,34.803886,-97.702105,Bradley,GRADY COUNTY,OK,73011,ENERGY TRANSFER LP (100%),38482,"C,W"
2022,"Braes Bayou Generating, LLC",1014658,2929 Lockwood Road,29.4783,-95.6358,Richmond,Fort Bend,TX,77469,"WattBridge Texas, LLC (100%)",138876,D
2022,Brame Energy Center,1001041,275 RODEMACHER RD,31.395,-92.7167,LENA,Rapides,LA,71447,CLECO CORPORATE HOLDINGS LLC (76.16%); LOUISIANA ENERGY & POWER AUTHORITY (6.81%); LAFAYETTE PUBLIC POWER AUTHORITY (17.03%),5687210,D
2022,Brandon Shores LLC,1001481,2030 Brandon Shores RD,39.1792,-76.5383,Baltimore,Anne Arundel,MD,21226,TALEN ENERGY CORP (100%),2219520,"C,D"
2022,Brandy Branch,1001167,15701 W BEAVER ST,30.3206,-81.9486,BALDWIN,Duval,FL,32234,JACKSONVILLE ELECTRIC AUTHORITY (100%),1806818,"C,D"
2022,Brandywine Power Facility,1001288,16400 MATTAWOMAN DRIVE,38.6681,-76.8678,BRANDYWINE,Prince George'S,MD,20613,KMC THERMO LLC (100%),209192,"C,D"
2022,Brasada Gas Plant,1010120,"28.410804, -99.268295",28.42054,-99.259391,Cotulla,LA SALLE COUNTY,TX,78014,WESTERN MIDSTREAM PARTNERS LP (100%),68819,"C,W"
2022,"Brazos Delaware Gas, LLC 430 Permian GB",1012996,"3017 W. 7th St, suite 300",32.75108,-97.36075,Fort Worth,TARRANT COUNTY,TX,76107,NHIP II BISON HOLDINGS LLC (100%),525651,W
2022,Brazos Midstream - Comanche Plant,1012983,1939 FM 1450 Pecos,31.324233,-103.223179,pecos,,TX,79772,NHIP II BISON HOLDINGS LLC (100%),132242,"C,W"
2022,"Brazos Valley Energy, LP",1000798,3440 LOCKWOOD RD,29.4731,-95.6244,THOMPSONS,Fort Bend,TX,77481,CPN MANAGEMENT LP (100%),1344613,D
2022,Brentwood,1000114,PILGRIM STATE HOSPITAL/1650 ISLIP AVE,40.787,-73.2933,BRENTWOOD,Suffolk,NY,11717,NEW YORK POWER AUTHORITY (100%),39280,"C,D"
2022,"Bridge Energy, LLC - Brea Stearns Facility",1003056,2000 Tonner Canyon Road,33.93819,-117.87653,Brea,,CA,92821,BRIDGE ENERGY LLC (100%),42483,"NN,W"
2022,Bridgeport Energy,1001299,10 ATLANTIC ST,41.1692,-73.1844,BRIDGEPORT,Fairfield,CT,6604,BRIDGEPORT ENERGY LLC (100%),992437,D
2022,Bridgeport Harbor Station,1006949,2 ATLANTIC ST,41.1706,-73.1843,BRIDGEPORT,Fairfield,CT,6604,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),1237486,"C,D"
2022,Bridgestone Americas Tire Operations,1011682,1 Bridgestone Parkway,33.62022,-81.84952,Graniteville,AIKEN COUNTY,SC,29829,BRIDGESTONE AMERICAS INC (100%),34887,C
2022,Bridgestone Warren County,1013673,725 Bridgestone Drive,35.635438,-85.867405,MORRISON,WARREN COUNTY,TN,37357,BRIDGESTONE AMERICAS INC (100%),26690,C
2022,Broad River Energy Center,1001343,1124 VICTORY TRAIL ROAD,35.0786,-81.575,GAFFNEY,Cherokee,SC,29340,SOUTHWEST GENERATION OPERATING CO LLC (100%),668295,"C,D"
2022,Broadhurst Environmental Landfill,1005892,4800 Broadhurst Road West,31.4847,-81.9898,Screven,WAYNE COUNTY,GA,31560,REPUBLIC SERVICES INC (100%),89484,HH
2022,Brookeland Gas Plant,1002169,428 County Road 200,31.06255,-93.961116,Brookeland,JASPER COUNTY,TX,75931,ENERGY TRANSFER LP (100%),86702,"C,W"
2022,Brooklyn Navy Yard Cogeneration Project,1000870,"63 Flushing Avenue, Unit 234, Bldg 41",40.6994,-73.9758,Brooklyn,KINGS COUNTY,NY,11205,BROOKLYN NAVY YARD COGENERATION PARTNERS LP (100%),896188,D
2022,Brooksville South Cement Plant,1003303,10311 CEMENT PLANT ROAD,28.582265,-82.430829,BROOKSVILLE,HERNANDO COUNTY,FL,34601,CEMEX INC (100%),758508,"C,H"
2022,Brownsville,1014325,20151 State Highway 48,25.946107,-97.42356,Brownsville,CAMERON COUNTY,TX,78526,Enbridge (US) Inc (100%),59524,"C,W"
2022,Brownsville CT,1000739,948 BEECHGROVE RD,35.5438,-89.198,BROWNSVILLE,Haywood,TN,38012,US GOVERNMENT (%),250988,"C,D"
2022,Brownsville Municipal Landfill,1004884,9000 FM 802,25.938869,-97.395248,Brownsville,CAMERON COUNTY,TX,78521,CITY OF BROWNSVILLE (100%),116752,HH
2022,"Brunner Island, LLC",1000886,1400 Wago Road,40.097,-76.6962,Mt Wolf,York,PA,17347,TALEN ENERGY CORP (100%),2743741,"C,D"
2022,Brunot Island Power Station,1007427,2849 WEST CARSON STREET,40.4638,-80.044,PITTSBURGH,Allegheny,PA,15204,GENON ENERGY INC (100%),34654,"C,D"
2022,"Brunswick Cellulose, Inc.",1002733,1400 W Ninth Street,31.173147,-81.519247,Brunswick,GLYNN COUNTY,GA,31520,KOCH INDUSTRIES INC (100%),331203,"AA,C,TT"
2022,Brunswick County Power Station,1011850,20100 Governor Harrison Pkwy,36.766854,-77.711098,Freeman,BRUNSWICK COUNTY,VA,23856,DOMINION ENERGY INC (100%),2764865,"C,D"
2022,Brush Power Projects,1001224,1500 S CLAYTON,40.2415,-103.631,BRUSH,Morgan,CO,80723,"Brush Power, LLC (67%); Clarion Energy, LLC (33%)",92708,"C,D"
